Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
LG,3.7,0,0,â‚¹164990,â‚¹299990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/g/f/x/oled48a1ptz-lg-original-imag4g64zdwxd7xj.jpeg?q=70,
LG,4.2,0,0,â‚¹39990,â‚¹59490,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/c/o/p/43up7750ptz-43up7750ptz-lg-original-imag6fwwzwqzk82e.jpeg?q=70,
Haier,4.1,0,0,â‚¹17990,â‚¹22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqwobrk0/television/t/a/y/le42a6500ga-le42a6500ga-haier-original-imag4tfjth6js3uq.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
SAMSUNG,4.1,0,0,â‚¹48400,â‚¹62900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 w Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/v/a/4/ua43au9070-samsung-original-imag4s9zafrm8duw.jpeg?q=70,
Yuwa,0,0,0,â‚¹7899,â‚¹13799,HD Ready 1366*768 Pixels,20 WATT Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,LED,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/television/z/g/b/nty-32-nty-32-yuwa-original-imagcwkf5ucdrjqc.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/j/y/s/22kp32s4f-32inches-smart-android-led-512mb-ram-4gb-rom-os-9-0-original-imagbsjehca6eshq.jpeg?q=70,
Croma,4.2,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
JVC,0,0,0,â‚¹15990,â‚¹18890,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kydb3ww0/television/s/u/1/jvc-fhd-led-tv-with-voice-control-remote-lt-43n5105cve-jvc-original-imagam3kzpchgydw.jpeg?q=70,
Bush,0,0,0,â‚¹7999,â‚¹11999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Panel,https://rukminim1.flixcart.com/image/312/312/l4rd0280/television/i/o/z/b32-bush-original-imagfhamqsu3jtgr.jpeg?q=70,
Haier,4.3,0,0,â‚¹18999,â‚¹31999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqwobrk0/television/t/a/y/le42a6500ga-le42a6500ga-haier-original-imag4tfjth6js3uq.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Bush,0,0,0,â‚¹14999,â‚¹16999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l4rd0280/television/i/y/a/b40s-bush-original-imagfhamhmmg8ahd.jpeg?q=70,
LG,4.4,0,0,â‚¹199999,â‚¹349990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/e/f/m/lg-65sk8500pta-original-imafm642e2u69vff.jpeg?q=70,
Croma,0,0,0,â‚¹36990,â‚¹75000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ahpjk0/television/v/c/a/crel050usa024601-croma-original-imagefznhnvn3xch.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹6199,â‚¹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,
LG,4.4,12910,1465,â‚¹83999,â‚¹139990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kg15ocw0/television/g/q/k/lg-65um7290ptd-original-imafwcv2yh7aqseg.jpeg?q=70,
LG,2.5,0,0,â‚¹189999,â‚¹284990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/n/t/j/lg-75um7600pta-original-imafgcrpqy7dqqff.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹124999,â‚¹184900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k9u8zgw0/television/t/e/4/samsung-qa55q80takxxl-original-imafrjfcywfbyegz.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
Mi,4.4,19383,1738,â‚¹41250,â‚¹42350,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxdl3m80/television/q/t/y/-original-imag9urkpmmebzmm.jpeg?q=70,
Haier,4,0,0,â‚¹43999,â‚¹54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,
Haier,0,0,0,â‚¹64646,â‚¹106990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqmo8sw0/television/e/m/e/le65k6600hqga-le65k6600hqga-haier-original-imag4hszrk6yzst9.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
Panasonic,4,0,0,â‚¹37945,â‚¹50990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/kt0enww0/television/g/3/j/th-43jx650dx-panasonic-original-imag6gezbcx5bhdn.jpeg?q=70,
SAMSUNG,3.9,0,0,â‚¹66990,â‚¹86900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/g/u/n/samsung-ua55tu8000kxxl-original-imafvs8fq3g2tpzt.jpeg?q=70,
LG,3.7,0,0,â‚¹35670,â‚¹44990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/television/p/e/u/lg-43lm5760ptc-original-imafpbgmz6vdffsx.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
Oxygen,0,0,0,â‚¹39990,â‚¹52990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/knxiavk0/television/o/e/x/50-a2-oxygen-original-imag2hutszjkzewf.jpeg?q=70,
BPL,4.3,0,0,â‚¹15490,â‚¹27000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,18W X 2 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kq9ta4w0/television/q/c/7/32h-a4300-bpl-original-imag4bwhbze6qpwg.jpeg?q=70,
LG,4.4,5235,586,â‚¹34490,â‚¹41990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k05ljm80/television/t/p/g/lg-43lm5600ptc-original-imafjydmeh8u3pg7.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
BPL,0,0,0,â‚¹25999,â‚¹35999,HD Ready 1920 x 1080 - FHD Pixels,2 X 18 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,2 Years,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/s/1/r/43f-a4300-bpl-original-imag4gd2vvajxqmw.jpeg?q=70,
SAMSUNG,4.3,24838,4257,â‚¹14999,â‚¹28890,HD Ready 1366 x 768 Pixels,10 W Speaker Output for optimal sound,60 Hz Refresh Rate for a blur-free picture quality,2 x HDMI | 1 x USB,1 Year Standard Warranty and 1 Year Warranty on Panel from Samsung,https://rukminim1.flixcart.com/image/312/312/television/z/b/6/samsung-32j4003-original-imaezvg8eynmheds.jpeg?q=70,
Haier,4.7,0,0,â‚¹33390,â‚¹38650,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Panasonic,0,0,0,â‚¹34614,â‚¹42990,HD Ready 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/television/m/s/i/th-42js650dx-panasonic-original-imag6h78vfdzgm36.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x775 Pixels,24W x 9 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/j/l/s/22kp32s4f-32inches-81cm-led-smart-android-tv-kinger-original-imagbsjpa8zkdgzy.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹110900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k9u8zgw0/television/4/x/4/samsung-qa49q80takxxl-original-imafrjfa47hbyzak.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
Akai,0,0,0,â‚¹9489,â‚¹15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/television/f/q/e/aklt24n-d53w-60-cms-24-inches-hd-ready-led-tv-aklt24n-d53w-akai-original-imag9874twxnp7m5.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/s/a/g/22kp32s4f-32in-smart-android-led-512mb-ram-4gb-rom-os-9-0-original-imagbsjsaewghhch.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x797 Pixels,24W x 31 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/q/x/e/22kp32s4f-81cm-32-inches-smart-led-android-tv-kinger-original-imagbsjvg8fehazv.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
Akai,0,0,0,â‚¹9489,â‚¹15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/television/f/q/e/aklt24n-d53w-60-cms-24-inches-hd-ready-led-tv-aklt24n-d53w-akai-original-imag9874twxnp7m5.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x780 Pixels,24W x 14 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/p/1/2/22kp32s4f-32inches-led-smart-tv-android-512mb-ram-4gb-rom-original-imagbsjhd7ybwfuw.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/g/o/j/22kp32s4f-81cm-32-inches-512mb-ram-4gb-rom-led-smart-android-tv-original-imagbsjjfmcagxtu.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x768 Pixels,24W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/z/u/u/22kp32s4f-512mb-ram-4gb-rom-smart-led-tv-with-bluetooth-lan-wifi-original-imagbsgzatktzgg3.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x800 Pixels,24W x 34 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/x/s/g/22kp32s4f-android-led-smart-tv-512mb-ram-4gb-rom-screen-size-original-imagbsjqwzqv6rhz.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x786 Pixels,24W x 20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/e/j/e/22kp32s4f-32inches-smart-android-tv-512mb-ram-4gb-rom-os-9-0-original-imagbsjyhgzqchwa.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/w/5/y/22kp32s4f-32-inches-81cm-512mb-ram-4gb-rom-led-smart-android-original-imagbsjgs9rtg6w4.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x817 Pixels,24W x 51 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/d/h/9/22kp32s4f-hd-32-inches-smart-android-led-with-clear-sound-original-imagbsjqa3g5pypp.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x792 Pixels,24W x 26 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/h/5/z/22kp32s4f-512mb-ram-4gb-rom-android-smart-led-screen-size-32-original-imagbskbrgnh79d9.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x774 Pixels,24W x 8 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/z/l/o/22kp32s4f-2022-new-model-android-smart-led-tv-720p-32-inches-original-imagbsjpxq2kccsh.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x781 Pixels,24W x 15 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/c/s/w/22kp32s4f-32inches-smart-android-led-512mb-ram-4gb-rom-with-original-imagbsjjjwhy8jru.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x798 Pixels,24W x 32 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/o/a/4/22kp32s4f-81cm-smart-led-tv-with-bluetooth-lan-wifi-android-original-imagbsjwcrcczvz8.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x803 Pixels,24W x 37 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/e/c/n/22kp32s4f-android-smart-tv-32-inches-led-hd-720p-screen-size-original-imagbsjzm3cmhmfa.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x771 Pixels,24W x 5 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/f/n/x/22kp32s4f-2022-new-model-smart-android-led-tv-720p-screen-size-original-imagbsjczhwzgycq.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/o/q/n/22kp32s4f-32inches-81cm-512mb-ram-4gb-rom-led-smart-android-original-imagbsjgadgeaddt.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹6199,â‚¹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x813 Pixels,24W x 47 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/2/2/n/22kp32s4f-hd-32-inches-81cm-led-smart-tv-android-kinger-original-imagbsjza2h7jzeg.jpeg?q=70,
iMEE,0,0,0,â‚¹19499,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/f/i/h/-original-imagfu5hye2vy5ff.jpeg?q=70,
LG,4.2,0,0,â‚¹22990,â‚¹23990,HD Ready 1366 x 768 Pixels,20W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,https://rukminim1.flixcart.com/image/312/312/kelptow0/television/g/k/c/lg-32lm576bptc-original-imafv98ym93yqpcn.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹7999,â‚¹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,
Panasonic,0,0,0,â‚¹16803,â‚¹19990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR,https://rukminim1.flixcart.com/image/312/312/l0o6nbk0/television/w/n/l/th-32j200dx-panasonic-original-imagceh4qbmjwyzb.jpeg?q=70,
Lloyd,0,0,0,â‚¹60990,0,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3khsi80/television/w/x/s/43us900b-lloyd-original-imagezfhkknenvjn.jpeg?q=70,
